time,I,Q,U,V,EVPA,P,uplim,bolim
10.438200000207871,2.613520982298089,-0.05321238485851012,-0.1947682191152474,-0.02428052587811496,-52.64039660272669,0.20190645626045545,-0.01942395475777346,-0.029536703404541616
10.439320000063162,2.6274840475315107,-0.052259130323351374,-0.19361077440361157,-0.024345166696740653,-52.55261142633601,0.200539643630179,-0.019626501643585814,-0.029398586846750834
10.440439999918453,2.628033030671777,-0.05084309866206868,-0.19572870693345087,-0.024127953009064968,-52.28075118738988,0.20222449752540256,-0.01967716547644756,-0.029402447949136212
10.44156000012299,2.622655805947498,-0.051071010589659155,-0.1929188116273209,-0.023347899468151682,-52.41383203575494,0.19956431545330644,-0.01981815063297188,-0.029319883376545026
10.443253333331086,2.6187110497728834,-0.0513323101561023,-0.19161020424125008,-0.024141155893550294,-52.49867626036407,0.198367024566423,-0.020209450250908072,-0.029014226790101513
10.444373333535623,2.6171778573937856,-0.05073099042390916,-0.19121940220303785,-0.024192825448427484,-52.42921096826416,0.19783450954845547,-0.020181330592662763,-0.02908128241820565
10.445493333390914,2.6150715319740607,-0.051245817446295194,-0.19144660378311232,-0.025650272649376856,-52.49271921254665,0.19818661888691427,-0.02015453175342305,-0.02914889247349916
10.446613333246205,2.6110128042586584,-0.05002757828619248,-0.18999144553928457,-0.023914706720076773,-52.37598778458965,0.1964675748496124,-0.020173288175861587,-0.029167648895937696
10.450546666863374,2.6367461266683767,-0.04948253346896086,-0.19173288024897733,-0.02581948178612285,-52.23557858430884,0.19801519761643427,-0.020220217033382955,-0.02926972824937394
10.451666666718666,2.6306727066772404,-0.04993775088096279,-0.1902639068630159,-0.025941795561803115,-52.3532328581142,0.1967082438989975,-0.020238031801083856,-0.02928754301707484
10.45335999992676,2.628569203763981,-0.04650596075060985,-0.19106304302950544,-0.025107601915499017,-51.84006544065927,0.1966415286683663,-0.020264801621709183,-0.02931431283770016
10.454480000131298,2.6400216180101985,-0.04937010082374378,-0.1912064679127707,-0.025905862344877986,-52.238868897993115,0.19747739168579284,-0.02035961778643211,-0.029271823113542247
10.455599999986589,2.6427223830609035,-0.046937512691729855,-0.1903979584036622,-0.025721477812928262,-51.924301150688116,0.1960982219755421,-0.020720317793119634,-0.028973199286189986
10.459533333254512,2.6214913881933604,-0.04737581001462173,-0.18875689207252408,-0.02612195475718733,-52.044768292581885,0.1946114890735386,-0.020749058183941172,-0.029063638411457402
10.46065333345905,2.6315312190670594,-0.04556325582642544,-0.18771022930240838,-0.025522121295528978,-51.82182066694331,0.19316091857895848,-0.020764685278867094,-0.029079265506383324
10.46177333331434,2.62540590086449,-0.04473388147499634,-0.18670453283691374,-0.02501757381697458,-51.736954477361,0.1919888088761145,-0.020780237864530947,-0.029094818092047177
10.463466666871682,2.636582307154851,-0.046067487553623755,-0.18641284987135728,-0.026378308185531024,-51.94058233933304,0.1920207384806768,-0.020803591430476227,-0.029118171657992457
10.730773333401885,2.722378255353252,0.03138952022912621,-0.1577438481143691,-0.018158290866071684,-39.372848108235445,0.16083663636791173,-0.014562045499078611,-0.02130280794740019
10.742000000027474,2.740222750901967,0.03458470924217613,-0.15936581257436688,-0.018672127727326078,-38.87791853088872,0.16307533329984059,-0.014479231531879655,-0.02140066703880729
10.743693333410192,2.731377844794185,0.0345926250650299,-0.15965159341561957,-0.018283572204482085,-38.887190742534706,0.16335630073258894,-0.01447883449466329,-0.021400270001590924
10.744813333265483,2.7390719388738494,0.03487259048355804,-0.1603520116802995,-0.018426277488030877,-38.86531740366081,0.16410016824169577,-0.014478697061264966,-0.0214001325681926
10.745933333295397,2.7394914386827356,0.03532126097300892,-0.15961620080736863,-0.018426501325148396,-38.7610862076419,0.16347759184946917,-0.014478664992798885,-0.02140010049972652
10.750986666593235,2.740678184621672,0.03720486270362746,-0.16252853235400905,-0.017071873621429697,-38.55320568821283,0.16673249724616954,-0.013709343006563113,-0.022240149094147416
10.752106666623149,2.7508648848097343,0.037486190600907146,-0.16074050356240602,-0.017964870195297626,-38.43635702605899,0.1650537002652876,-0.013531557075673738,-0.02245194318925548
10.753800000005867,2.7435734450448255,0.037193100243015365,-0.16320290869081586,-0.016243028680848266,-38.58092247195184,0.16738732362646153,-0.013571106545493258,-0.022438970303096013
10.754920000035781,2.7437514791018636,0.03648528662245538,-0.16495270027915565,-0.018330157944687755,-38.76388124435723,0.16893954382946486,-0.01359567125698688,-0.022439005418742504
10.756040000065695,2.7425526435700367,0.037028709022402934,-0.1637473221490431,-0.019109227736704232,-38.62891575010939,0.16788183583356567,-0.013602263864747142,-0.022445598026502766
10.763906666776165,2.749410456282848,0.03793405044867915,-0.16750128740222706,-0.01814460095064925,-38.6197321947526,0.17174304488056105,-0.013317422042494701,-0.02295245705960443
10.765026666631456,2.761120268144935,0.03950284660487404,-0.17019973688185236,-0.018093861676608994,-38.46658787440967,0.17472385448054878,-0.01333173497591239,-0.02296676999302212
10.76614666666137,2.770627989347921,0.038396679827806146,-0.1694981149410876,-0.017372597066626718,-38.618059009545235,0.17379273860084374,-0.013346758402122138,-0.02298179341923187
10.767266666691285,2.773096835935934,0.0391836607636793,-0.16949177003910626,-0.017683310489399844,-38.491431147014865,0.17396212053729507,-0.013362498218968712,-0.022997533236078442
10.768960000074003,2.759435855715148,0.03882292810573781,-0.16760472108845345,-0.018233107721364068,-38.47917873047121,0.17204232699496239,-0.013387664363446395,-0.023022699380556125
10.770080000103917,2.766598980836011,0.03746105884744506,-0.17042031442040034,-0.01707199564465101,-38.801327290195694,0.17448900967430545,-0.013405217846346726,-0.023040252863456456
10.771199999959208,2.7586097742556945,0.03799967519794764,-0.1698133472434058,-0.01865476099640419,-38.693268914296084,0.174013069098729,-0.013263469990542396,-0.023245483350740996
10.772319999989122,2.765280875684347,0.03761727659452557,-0.17122556496450933,-0.016756392808439272,-38.80464527456419,0.17530902314428784,-0.013043714132071286,-0.0235399975192131
10.77401333337184,2.7696573129501925,0.03833451576046343,-0.1720915648810509,-0.016173440785703628,-38.72101197239637,0.17630950570459372,-0.013014230409962135,-0.023634681468335618
10.775133333401754,2.772961626913804,0.039443265987578836,-0.17350312165047618,-0.019573360759869263,-38.596181019051855,0.17793005494920422,-0.013014099759412256,-0.023689487990483843
10.776253333431669,2.779837177971098,0.03960623843751708,-0.17206862401057701,-0.01915602210627989,-38.51880220964775,0.1765680194487744,-0.012988363522798248,-0.02379689782404888
10.77737333328696,2.7833489884242337,0.041219282665816634,-0.17333583893520066,-0.01861307447061179,-38.31175269653813,0.17816942027984015,-0.01299235856804451,-0.023859155746510277
10.786360000027344,2.7976247345642427,0.04527130825746687,-0.17376792458466175,-0.018820087255870168,-37.69874110084205,0.17956832394886155,-0.012519623178057281,-0.024979958593269052
10.810506666835863,2.8076294793902274,0.06004272434773143,-0.18253487191787363,-0.020812245773672734,-35.89599022331796,0.1921564680492754,-0.013485357028552882,-0.026026123892536033
10.811626666691154,2.824186746983449,0.06120974949392452,-0.1853413223080797,-0.020816633511796447,-35.861988481020276,0.19518719012275493,-0.013524420457302126,-0.026065187321285276
10.820613333431538,2.8077975115623555,0.06116444705318603,-0.19198644827216904,-0.020904702859929514,-36.16439044575723,0.2014941336701499,-0.014018355825598367,-0.026325036984451097
